Name,Scope Project1,
File,E:\RT2min.csv,
Starttime of export,133340919360180000,Montag, 17. Juli 2023,20:25:36.018
Endtime of export,133340920560180000,Montag, 17. Juli 2023,20:27:36.018


Name,ELM3602_Ch1_Value_ScaledSend,Name,ELM3604_Ch3_Value_ScaledSend,Name,ELM3604_Ch1_Value_ScaledSend,Name,ELM3604_Ch2_Value_ScaledSend
SymbolComment,,SymbolComment,,SymbolComment,Sendewert über OPC-UA wenn DINT,SymbolComment,
Data-Type,INT32,Data-Type,INT32,Data-Type,INT32,Data-Type,INT32
SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5,SampleTime[ms],5
VariableSize,4,VariableSize,4,VariableSize,4,VariableSize,4
SymbolBased,True,SymbolBased,True,SymbolBased,True,SymbolBased,True
IndexGroup,61472,IndexGroup,61472,IndexGroup,61472,IndexGroup,61472
IndexOffset,469360,IndexOffset,472128,IndexOffset,470744,IndexOffset,471436
SymbolName,Messdaten.ELM3602_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch3_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch1_Value_ScaledSend,SymbolName,Messdaten.ELM3604_Ch2_Value_ScaledSend
NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1,NetID,141.60.202.203.1.1
Port,851,Port,851,Port,851,Port,851
Offset,0,Offset,0,Offset,0,Offset,0
ScaleFactor,1,ScaleFactor,1,ScaleFactor,1,ScaleFactor,1
BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff,BitMask,0xffffffffffffffff
Unit,(None),Unit,(None),Unit,(None),Unit,(None)
Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1,Unit ScaleFactor,1
Unit Offset,0,Unit Offset,0,Unit Offset,0,Unit Offset,0

133340919872480000,-3,133340919872480000,2,133340919872480000,-2,133340919872480000,-2
133340919872530000,-8,133340919872530000,4,133340919872530000,-2,133340919872530000,4
133340919872580000,7,133340919872580000,2,133340919872580000,0,133340919872580000,-4
133340919872630000,-19,133340919872630000,1,133340919872630000,-2,133340919872630000,-2
133340919872680000,-9,133340919872680000,-3,133340919872680000,-3,133340919872680000,-1
133340919872730000,-11,133340919872730000,1,133340919872730000,-2,133340919872730000,0
133340919872780000,7,133340919872780000,1,133340919872780000,4,133340919872780000,0
133340919872830000,-11,133340919872830000,1,133340919872830000,1,133340919872830000,-2
133340919872880000,-9,133340919872880000,4,133340919872880000,-1,133340919872880000,1
133340919872930000,-8,133340919872930000,2,133340919872930000,-1,133340919872930000,0
133340919872980000,23,133340919872980000,3,133340919872980000,-1,133340919872980000,0
133340919873030000,11,133340919873030000,-4,133340919873030000,1,133340919873030000,-2
133340919873080000,4,133340919873080000,2,133340919873080000,0,133340919873080000,0
133340919873130000,-1,133340919873130000,1,133340919873130000,-1,133340919873130000,-1
133340919873180000,-35,133340919873180000,0,133340919873180000,-1,133340919873180000,4
133340919873230000,21,133340919873230000,-1,133340919873230000,-1,133340919873230000,2
133340919873280000,39,133340919873280000,0,133340919873280000,0,133340919873280000,0
133340919873330000,4,133340919873330000,-2,133340919873330000,-2,133340919873330000,4
133340919873380000,18,133340919873380000,3,133340919873380000,-2,133340919873380000,-3
133340919873430000,12,133340919873430000,0,133340919873430000,-2,133340919873430000,1
133340919873480000,-12,133340919873480000,3,133340919873480000,0,133340919873480000,1
133340919873530000,1,133340919873530000,2,133340919873530000,-3,133340919873530000,-4
133340919873580000,24,133340919873580000,-2,133340919873580000,-1,133340919873580000,-4
133340919873630000,-3,133340919873630000,2,133340919873630000,2,133340919873630000,2
133340919873680000,20,133340919873680000,-2,133340919873680000,-1,133340919873680000,1
133340919873730000,10,133340919873730000,0,133340919873730000,-1,133340919873730000,1
133340919873780000,-16,133340919873780000,-1,133340919873780000,-2,133340919873780000,3
133340919873830000,7,133340919873830000,0,133340919873830000,0,133340919873830000,1
133340919873880000,-5,133340919873880000,0,133340919873880000,0,133340919873880000,1
133340919873930000,-18,133340919873930000,0,133340919873930000,0,133340919873930000,0
133340919873980000,7,133340919873980000,2,133340919873980000,1,133340919873980000,0
133340919874030000,-7,133340919874030000,0,133340919874030000,0,133340919874030000,-3
133340919874080000,-10,133340919874080000,1,133340919874080000,0,133340919874080000,2
133340919874130000,-12,133340919874130000,-2,133340919874130000,4,133340919874130000,-1
133340919874180000,-2,133340919874180000,-3,133340919874180000,-1,133340919874180000,0
133340919874230000,2,133340919874230000,1,133340919874230000,0,133340919874230000,1
133340919874280000,-3,133340919874280000,-1,133340919874280000,0,133340919874280000,0
133340919874330000,15,133340919874330000,0,133340919874330000,1,133340919874330000,0
133340919874380000,7,133340919874380000,-3,133340919874380000,1,133340919874380000,-2
133340919874430000,-30,133340919874430000,-1,133340919874430000,0,133340919874430000,-2
133340919874480000,7,133340919874480000,-3,133340919874480000,3,133340919874480000,1
133340919874530000,-7,133340919874530000,0,133340919874530000,-2,133340919874530000,0
133340919874580000,10,133340919874580000,1,133340919874580000,2,133340919874580000,-1
133340919874630000,-10,133340919874630000,1,133340919874630000,-1,133340919874630000,-1
133340919874680000,-12,133340919874680000,1,133340919874680000,2,133340919874680000,0
133340919874730000,-3,133340919874730000,0,133340919874730000,1,133340919874730000,2
133340919874780000,13,133340919874780000,0,133340919874780000,0,133340919874780000,0
133340919874830000,37,133340919874830000,2,133340919874830000,0,133340919874830000,1
133340919874880000,-5,133340919874880000,-1,133340919874880000,2,133340919874880000,1
133340919874930000,6,133340919874930000,-1,133340919874930000,1,133340919874930000,-4
133340919874980000,7,133340919874980000,-3,133340919874980000,0,133340919874980000,0
133340919875030000,1,133340919875030000,3,133340919875030000,-2,133340919875030000,2
133340919875080000,22,133340919875080000,4,133340919875080000,1,133340919875080000,-1
133340919875130000,-1,133340919875130000,1,133340919875130000,0,133340919875130000,0
133340919875180000,12,133340919875180000,-1,133340919875180000,-1,133340919875180000,0
133340919875230000,-19,133340919875230000,2,133340919875230000,-1,133340919875230000,0
133340919875280000,32,133340919875280000,3,133340919875280000,0,133340919875280000,-3
133340919875330000,-3,133340919875330000,-1,133340919875330000,0,133340919875330000,1
133340919875380000,-12,133340919875380000,2,133340919875380000,1,133340919875380000,3
133340919875430000,1,133340919875430000,1,133340919875430000,0,133340919875430000,2
133340919875480000,9,133340919875480000,2,133340919875480000,-1,133340919875480000,1
133340919875530000,-6,133340919875530000,1,133340919875530000,0,133340919875530000,-1
133340919875580000,3,133340919875580000,0,133340919875580000,0,133340919875580000,2
133340919875630000,0,133340919875630000,2,133340919875630000,-1,133340919875630000,-1
133340919875680000,15,133340919875680000,-2,133340919875680000,2,133340919875680000,-3
133340919875730000,-27,133340919875730000,0,133340919875730000,2,133340919875730000,-5
133340919875780000,-5,133340919875780000,0,133340919875780000,0,133340919875780000,1
133340919875830000,-34,133340919875830000,2,133340919875830000,0,133340919875830000,1
133340919875880000,15,133340919875880000,1,133340919875880000,2,133340919875880000,-1
133340919875930000,34,133340919875930000,2,133340919875930000,-1,133340919875930000,2
133340919875980000,-23,133340919875980000,0,133340919875980000,-1,133340919875980000,0
133340919876030000,-1,133340919876030000,2,133340919876030000,-1,133340919876030000,1
133340919876080000,-7,133340919876080000,0,133340919876080000,0,133340919876080000,1
133340919876130000,-14,133340919876130000,-1,133340919876130000,-1,133340919876130000,2
133340919876180000,18,133340919876180000,1,133340919876180000,-1,133340919876180000,4
133340919876230000,-24,133340919876230000,3,133340919876230000,-1,133340919876230000,1
133340919876280000,1,133340919876280000,-1,133340919876280000,-1,133340919876280000,-1
133340919876330000,-3,133340919876330000,0,133340919876330000,-1,133340919876330000,3
133340919876380000,-2,133340919876380000,-1,133340919876380000,0,133340919876380000,1
133340919876430000,-17,133340919876430000,-1,133340919876430000,0,133340919876430000,5
133340919876480000,-5,133340919876480000,-1,133340919876480000,1,133340919876480000,-1
133340919876530000,21,133340919876530000,0,133340919876530000,2,133340919876530000,-3
133340919876580000,-19,133340919876580000,-2,133340919876580000,0,133340919876580000,-1
133340919876630000,7,133340919876630000,0,133340919876630000,2,133340919876630000,1
133340919876680000,-5,133340919876680000,0,133340919876680000,2,133340919876680000,-1
133340919876730000,-6,133340919876730000,1,133340919876730000,1,133340919876730000,0
133340919876780000,-14,133340919876780000,-2,133340919876780000,2,133340919876780000,2
133340919876830000,-3,133340919876830000,1,133340919876830000,3,133340919876830000,-1
133340919876880000,4,133340919876880000,0,133340919876880000,1,133340919876880000,1
133340919876930000,37,133340919876930000,2,133340919876930000,1,133340919876930000,0
133340919876980000,20,133340919876980000,0,133340919876980000,-1,133340919876980000,0
133340919877030000,24,133340919877030000,1,133340919877030000,2,133340919877030000,1
133340919877080000,13,133340919877080000,-2,133340919877080000,-1,133340919877080000,0
133340919877130000,16,133340919877130000,-3,133340919877130000,0,133340919877130000,1
133340919877180000,12,133340919877180000,0,133340919877180000,3,133340919877180000,2
133340919877230000,4,133340919877230000,0,133340919877230000,-1,133340919877230000,-2
133340919877280000,27,133340919877280000,0,133340919877280000,-2,133340919877280000,1
133340919877330000,-5,133340919877330000,1,133340919877330000,-1,133340919877330000,0
133340919877380000,17,133340919877380000,-1,133340919877380000,-1,133340919877380000,-1
133340919877430000,-2,133340919877430000,0,133340919877430000,2,133340919877430000,3
133340919877480000,-12,133340919877480000,0,133340919877480000,-1,133340919877480000,-2
133340919877530000,9,133340919877530000,0,133340919877530000,3,133340919877530000,1
133340919877580000,-1,133340919877580000,2,133340919877580000,-2,133340919877580000,0
133340919877630000,19,133340919877630000,5,133340919877630000,-1,133340919877630000,1
133340919877680000,-10,133340919877680000,0,133340919877680000,1,133340919877680000,2
133340919877730000,30,133340919877730000,5,133340919877730000,-1,133340919877730000,1
133340919877780000,-25,133340919877780000,2,133340919877780000,-1,133340919877780000,2
133340919877830000,-13,133340919877830000,-1,133340919877830000,-1,133340919877830000,1
133340919877880000,5,133340919877880000,2,133340919877880000,1,133340919877880000,2
133340919877930000,24,133340919877930000,1,133340919877930000,0,133340919877930000,1
133340919877980000,-7,133340919877980000,-4,133340919877980000,-1,133340919877980000,1
133340919878030000,-11,133340919878030000,-1,133340919878030000,0,133340919878030000,0
133340919878080000,16,133340919878080000,1,133340919878080000,-2,133340919878080000,-1
133340919878130000,-1,133340919878130000,2,133340919878130000,2,133340919878130000,1
133340919878180000,1,133340919878180000,0,133340919878180000,0,133340919878180000,0
133340919878230000,-7,133340919878230000,-4,133340919878230000,-2,133340919878230000,1
133340919878280000,-22,133340919878280000,-1,133340919878280000,1,133340919878280000,0
133340919878330000,23,133340919878330000,-2,133340919878330000,-3,133340919878330000,2
133340919878380000,17,133340919878380000,4,133340919878380000,-1,133340919878380000,-1
133340919878430000,12,133340919878430000,-1,133340919878430000,2,133340919878430000,-1
133340919878480000,-31,133340919878480000,0,133340919878480000,0,133340919878480000,2
133340919878530000,7,133340919878530000,1,133340919878530000,0,133340919878530000,4
133340919878580000,9,133340919878580000,0,133340919878580000,-2,133340919878580000,4
133340919878630000,-8,133340919878630000,1,133340919878630000,0,133340919878630000,0
133340919878680000,3,133340919878680000,0,133340919878680000,-1,133340919878680000,-2
133340919878730000,1,133340919878730000,1,133340919878730000,-2,133340919878730000,3
133340919878780000,-6,133340919878780000,-3,133340919878780000,-4,133340919878780000,0
133340919878830000,14,133340919878830000,1,133340919878830000,0,133340919878830000,-2
133340919878880000,15,133340919878880000,0,133340919878880000,-2,133340919878880000,0
133340919878930000,-10,133340919878930000,1,133340919878930000,1,133340919878930000,0
133340919878980000,14,133340919878980000,0,133340919878980000,-3,133340919878980000,-1
133340919879030000,-19,133340919879030000,2,133340919879030000,-3,133340919879030000,1
133340919879080000,6,133340919879080000,2,133340919879080000,0,133340919879080000,-2
133340919879130000,7,133340919879130000,4,133340919879130000,2,133340919879130000,-4
133340919879180000,12,133340919879180000,2,133340919879180000,0,133340919879180000,-3
133340919879230000,26,133340919879230000,-2,133340919879230000,0,133340919879230000,0
133340919879280000,9,133340919879280000,-3,133340919879280000,0,133340919879280000,-1
133340919879330000,12,133340919879330000,-1,133340919879330000,-1,133340919879330000,0
133340919879380000,-15,133340919879380000,0,133340919879380000,2,133340919879380000,1
133340919879430000,6,133340919879430000,1,133340919879430000,4,133340919879430000,3
133340919879480000,-16,133340919879480000,0,133340919879480000,1,133340919879480000,-2
133340919879530000,1,133340919879530000,2,133340919879530000,0,133340919879530000,0
133340919879580000,17,133340919879580000,1,133340919879580000,1,133340919879580000,-3
133340919879630000,-13,133340919879630000,0,133340919879630000,-2,133340919879630000,3
133340919879680000,-3,133340919879680000,-1,133340919879680000,-1,133340919879680000,-1
133340919879730000,26,133340919879730000,-1,133340919879730000,0,133340919879730000,0
133340919879780000,-1,133340919879780000,0,133340919879780000,-2,133340919879780000,-4
133340919879830000,14,133340919879830000,1,133340919879830000,1,133340919879830000,-1
133340919879880000,32,133340919879880000,0,133340919879880000,3,133340919879880000,-4
133340919879930000,-5,133340919879930000,0,133340919879930000,-1,133340919879930000,1
133340919879980000,19,133340919879980000,3,133340919879980000,1,133340919879980000,0
133340919880030000,15,133340919880030000,0,133340919880030000,-1,133340919880030000,0
133340919880080000,-24,133340919880080000,1,133340919880080000,-1,133340919880080000,0
133340919880130000,-6,133340919880130000,-2,133340919880130000,-2,133340919880130000,1
133340919880180000,13,133340919880180000,1,133340919880180000,-3,133340919880180000,-3
133340919880230000,9,133340919880230000,2,133340919880230000,3,133340919880230000,0
133340919880280000,-12,133340919880280000,1,133340919880280000,1,133340919880280000,-1
133340919880330000,21,133340919880330000,1,133340919880330000,-2,133340919880330000,0
133340919880380000,-25,133340919880380000,0,133340919880380000,1,133340919880380000,-2
133340919880430000,6,133340919880430000,0,133340919880430000,1,133340919880430000,-2
133340919880480000,10,133340919880480000,-4,133340919880480000,-1,133340919880480000,-2
133340919880530000,-19,133340919880530000,-2,133340919880530000,1,133340919880530000,-1
133340919880580000,-6,133340919880580000,1,133340919880580000,0,133340919880580000,3
133340919880630000,-1,133340919880630000,0,133340919880630000,0,133340919880630000,1
133340919880680000,8,133340919880680000,1,133340919880680000,-1,133340919880680000,0
133340919880730000,24,133340919880730000,0,133340919880730000,0,133340919880730000,-2
133340919880780000,6,133340919880780000,3,133340919880780000,2,133340919880780000,0
133340919880830000,4,133340919880830000,0,133340919880830000,1,133340919880830000,1
133340919880880000,-6,133340919880880000,1,133340919880880000,-1,133340919880880000,-2
133340919880930000,13,133340919880930000,1,133340919880930000,1,133340919880930000,-1
133340919880980000,-3,133340919880980000,3,133340919880980000,0,133340919880980000,-3
133340919881030000,-11,133340919881030000,-1,133340919881030000,1,133340919881030000,2
133340919881080000,-13,133340919881080000,-2,133340919881080000,1,133340919881080000,1
133340919881130000,-13,133340919881130000,-3,133340919881130000,-1,133340919881130000,0
133340919881180000,-13,133340919881180000,4,133340919881180000,1,133340919881180000,0
133340919881230000,-8,133340919881230000,-1,133340919881230000,-2,133340919881230000,-1
133340919881280000,-9,133340919881280000,1,133340919881280000,-1,133340919881280000,-2
